product_id,month,units_sold
OFF-AP-10001191,2012-01-01,5
OFF-AP-10001191,2013-08-01,3
OFF-AP-10001197,2012-12-01,4
OFF-AP-10001197,2014-07-01,1
OFF-AP-10001205,2012-01-01,3
OFF-AP-10001205,2012-04-01,5
OFF-AP-10001205,2013-02-01,9
OFF-AP-10001205,2013-05-01,1
OFF-AP-10001205,2013-09-01,2
OFF-AP-10001205,2013-12-01,2
OFF-AP-10001205,2014-03-01,15
OFF-AP-10001205,2014-09-01,2
OFF-AP-10001205,2014-11-01,1
OFF-AP-10001233,2011-09-01,5
OFF-AP-10001233,2011-12-01,4
OFF-AP-10001233,2013-06-01,4
OFF-AP-10001242,2011-11-01,3
OFF-AP-10001242,2012-04-01,2
OFF-AP-10001242,2013-06-01,7
OFF-AP-10001242,2014-03-01,1
OFF-AP-10001242,2014-08-01,4
OFF-AP-10001242,2014-09-01,3
OFF-AP-10001254,2011-02-01,5
OFF-AP-10001254,2011-09-01,2
OFF-AP-10001254,2011-10-01,5
OFF-AP-10001254,2012-10-01,3
OFF-AP-10001254,2014-08-01,3
OFF-AP-10001266,2012-10-01,3
OFF-AP-10001266,2013-01-01,4
OFF-AP-10001266,2013-09-01,3
OFF-AP-10001266,2014-01-01,1
OFF-AP-10001266,2014-05-01,3
OFF-AP-10001266,2014-07-01,7
OFF-AP-10001266,2014-12-01,3
OFF-AP-10001271,2011-08-01,2
OFF-AP-10001271,2012-12-01,3
OFF-AP-10001271,2013-04-01,4
OFF-AP-10001271,2014-05-01,3
OFF-AP-10001271,2014-09-01,2
OFF-AP-10001271,2014-12-01,5
OFF-AP-10001274,2011-08-01,3
OFF-AP-10001274,2012-05-01,2
OFF-AP-10001285,2012-11-01,3
OFF-AP-10001293,2011-02-01,2
OFF-AP-10001293,2011-05-01,6
OFF-AP-10001293,2011-11-01,6
OFF-AP-10001293,2012-07-01,4
OFF-AP-10001293,2012-11-01,3
OFF-AP-10001293,2013-12-01,2
OFF-AP-10001293,2014-12-01,7
OFF-AP-10001298,2014-01-01,4
OFF-AP-10001299,2012-05-01,3
OFF-AP-10001299,2014-01-01,5
OFF-AP-10001303,2011-02-01,2
OFF-AP-10001303,2011-06-01,3
OFF-AP-10001303,2011-09-01,1
OFF-AP-10001303,2013-12-01,3
OFF-AP-10001305,2012-05-01,5
OFF-AP-10001305,2013-04-01,3
OFF-AP-10001305,2013-10-01,3
OFF-AP-10001305,2014-05-01,1
OFF-AP-10001305,2014-08-01,5
OFF-AP-10001322,2012-10-01,4
OFF-AP-10001322,2012-11-01,7
OFF-AP-10001329,2012-12-01,6
OFF-AP-10001335,2011-12-01,2
OFF-AP-10001335,2012-06-01,2
OFF-AP-10001335,2014-10-01,2
OFF-AP-10001366,2011-09-01,4
OFF-AP-10001366,2011-12-01,1
OFF-AP-10001366,2013-05-01,8
OFF-AP-10001366,2013-10-01,4
OFF-AP-10001391,2011-04-01,3
OFF-AP-10001391,2012-02-01,6
OFF-AP-10001394,2011-05-01,2
OFF-AP-10001394,2012-05-01,5
OFF-AP-10001394,2013-06-01,3
OFF-AP-10001394,2013-09-01,2
OFF-AP-10001394,2014-12-01,1
OFF-AP-10001402,2011-09-01,3
OFF-AP-10001402,2013-06-01,3
OFF-AP-10001402,2014-06-01,3
OFF-AP-10001406,2012-12-01,3
OFF-AP-10001406,2013-09-01,1
OFF-AP-10001406,2014-10-01,4
OFF-AP-10001408,2013-08-01,3
OFF-AP-10001458,2012-06-01,6
OFF-AP-10001458,2014-12-01,5
OFF-AP-10001469,2011-09-01,5
OFF-AP-10001469,2011-12-01,6
OFF-AP-10001469,2012-08-01,4
OFF-AP-10001469,2013-12-01,2
OFF-AP-10001469,2014-05-01,3
OFF-AP-10001492,2011-09-01,6
OFF-AP-10001492,2012-08-01,12
OFF-AP-10001492,2013-08-01,5
OFF-AP-10001492,2013-12-01,7
OFF-AP-10001492,2014-01-01,3
OFF-AP-10001492,2014-05-01,2
OFF-AP-10001492,2014-09-01,5
OFF-AP-10001492,2014-11-01,1
OFF-AP-10001503,2011-03-01,9
OFF-AP-10001503,2014-04-01,5
OFF-AP-10001504,2011-03-01,2
OFF-AP-10001504,2013-11-01,4
OFF-AP-10001504,2014-12-01,6
OFF-AP-10001510,2012-11-01,3
OFF-AP-10001510,2014-08-01,2
OFF-AP-10001510,2014-11-01,2
OFF-AP-10001527,2011-09-01,2
OFF-AP-10001527,2012-01-01,9
OFF-AP-10001529,2013-09-01,9
OFF-AP-10001529,2013-12-01,2
OFF-AP-10001529,2014-01-01,4
OFF-AP-10001548,2011-03-01,11
OFF-AP-10001548,2012-11-01,2
OFF-AP-10001548,2012-12-01,3
OFF-AP-10001548,2013-03-01,5
OFF-AP-10001548,2013-05-01,2
OFF-AP-10001548,2014-09-01,2
OFF-AP-10001559,2011-06-01,6
OFF-AP-10001559,2012-06-01,5
OFF-AP-10001559,2014-07-01,2
OFF-AP-10001559,2014-12-01,5
OFF-AP-10001563,2011-12-01,2
OFF-AP-10001563,2012-12-01,4
OFF-AP-10001563,2013-05-01,5
OFF-AP-10001563,2014-05-01,4
OFF-AP-10001563,2014-08-01,11
OFF-AP-10001564,2013-09-01,2
OFF-AP-10001564,2014-03-01,2
OFF-AP-10001564,2014-05-01,2
OFF-AP-10001565,2011-12-01,2
OFF-AP-10001565,2012-01-01,4
OFF-AP-10001565,2013-09-01,3
OFF-AP-10001565,2014-10-01,2
OFF-AP-10001567,2011-09-01,9
OFF-AP-10001567,2011-10-01,9
OFF-AP-10001567,2012-06-01,3
OFF-AP-10001567,2014-04-01,5
OFF-AP-10001568,2013-05-01,2
OFF-AP-10001568,2013-08-01,6
OFF-AP-10001568,2014-02-01,3
OFF-AP-10001568,2014-07-01,5
OFF-AP-10001587,2012-08-01,2
OFF-AP-10001593,2011-09-01,5
OFF-AP-10001593,2013-10-01,6
OFF-AP-10001593,2014-05-01,5
OFF-AP-10001606,2012-10-01,1
OFF-AP-10001617,2012-07-01,1
OFF-AP-10001617,2013-01-01,2
OFF-AP-10001617,2013-09-01,8
OFF-AP-10001617,2013-10-01,4
OFF-AP-10001617,2014-11-01,11
OFF-AP-10001621,2011-04-01,3
OFF-AP-10001621,2011-11-01,5
OFF-AP-10001621,2012-09-01,6
OFF-AP-10001621,2012-12-01,5
OFF-AP-10001621,2013-05-01,7
OFF-AP-10001621,2013-10-01,3
OFF-AP-10001623,2011-11-01,11
OFF-AP-10001623,2012-12-01,4
OFF-AP-10001623,2013-05-01,1
OFF-AP-10001623,2013-06-01,12
OFF-AP-10001623,2014-02-01,3
OFF-AP-10001626,2011-06-01,4
OFF-AP-10001626,2011-11-01,2
OFF-AP-10001626,2012-12-01,2
OFF-AP-10001626,2013-03-01,3
OFF-AP-10001626,2013-10-01,3
OFF-AP-10001626,2014-09-01,2
OFF-AP-10001626,2014-10-01,1
OFF-AP-10001630,2011-11-01,13
OFF-AP-10001634,2011-09-01,6
OFF-AP-10001634,2014-12-01,2
OFF-AP-10001635,2011-07-01,2
OFF-AP-10001664,2013-07-01,4
OFF-AP-10001670,2011-06-01,3
OFF-AP-10001670,2012-03-01,8
OFF-AP-10001670,2012-08-01,3
OFF-AP-10001670,2013-01-01,1
OFF-AP-10001670,2013-09-01,14
OFF-AP-10001670,2014-11-01,6
OFF-AP-10001682,2011-02-01,9
OFF-AP-10001682,2012-02-01,3
OFF-AP-10001682,2013-03-01,1
OFF-AP-10001682,2014-07-01,3
OFF-AP-10001682,2014-08-01,5
OFF-AP-10001682,2014-09-01,5
OFF-AP-10001692,2014-08-01,3
OFF-AP-10001723,2011-10-01,1
OFF-AP-10001723,2013-07-01,2
OFF-AP-10001723,2013-09-01,3
OFF-AP-10001723,2014-12-01,2
OFF-AP-10001772,2012-06-01,2
OFF-AP-10001772,2014-03-01,2
OFF-AP-10001772,2014-04-01,9
OFF-AP-10001772,2014-08-01,4
OFF-AP-10001776,2011-06-01,2
OFF-AP-10001776,2012-10-01,2
OFF-AP-10001776,2012-12-01,2
OFF-AP-10001776,2013-01-01,7
OFF-AP-10001776,2013-04-01,4
OFF-AP-10001776,2014-06-01,1
OFF-AP-10001776,2014-12-01,10
OFF-AP-10001797,2013-07-01,4
OFF-AP-10001797,2014-04-01,1
OFF-AP-10001805,2012-08-01,3
OFF-AP-10001805,2012-10-01,1
OFF-AP-10001805,2012-12-01,2
OFF-AP-10001805,2014-05-01,3
OFF-AP-10001815,2014-02-01,3
OFF-AP-10001824,2011-03-01,9
OFF-AP-10001824,2011-06-01,1
OFF-AP-10001824,2011-12-01,1
OFF-AP-10001824,2012-11-01,1
OFF-AP-10001824,2013-09-01,4
OFF-AP-10001824,2014-05-01,2
OFF-AP-10001824,2014-06-01,3
OFF-AP-10001824,2014-10-01,5
OFF-AP-10001847,2011-05-01,3
OFF-AP-10001847,2011-10-01,1
OFF-AP-10001847,2012-05-01,1
OFF-AP-10001847,2012-08-01,4
OFF-AP-10001847,2013-11-01,4
OFF-AP-10001847,2014-11-01,3
OFF-AP-10001876,2011-06-01,7
OFF-AP-10001882,2011-06-01,4
OFF-AP-10001882,2011-09-01,7
OFF-AP-10001882,2012-04-01,2
OFF-AP-10001882,2012-09-01,3
OFF-AP-10001882,2013-08-01,3
OFF-AP-10001882,2013-12-01,3
OFF-AP-10001885,2011-09-01,2
OFF-AP-10001885,2013-05-01,2
OFF-AP-10001885,2013-09-01,7
OFF-AP-10001885,2014-04-01,2
OFF-AP-10001885,2014-11-01,9
OFF-AP-10001891,2012-07-01,2
OFF-AP-10001891,2014-05-01,8
OFF-AP-10001905,2011-08-01,4
OFF-AP-10001905,2014-07-01,2
OFF-AP-10001905,2014-11-01,2
OFF-AP-10001916,2012-05-01,3
OFF-AP-10001916,2014-09-01,4
OFF-AP-10001920,2014-10-01,3
OFF-AP-10001926,2012-08-01,3
OFF-AP-10001926,2013-06-01,3
OFF-AP-10001926,2014-02-01,2
OFF-AP-10001926,2014-08-01,3
OFF-AP-10001931,2011-07-01,3
OFF-AP-10001931,2012-07-01,5
OFF-AP-10001931,2013-10-01,2
OFF-AP-10001931,2013-12-01,2
OFF-AP-10001931,2014-05-01,4
OFF-AP-10001931,2014-06-01,1
OFF-AP-10001931,2014-10-01,8
OFF-AP-10001931,2014-12-01,2
OFF-AP-10001941,2011-02-01,2
OFF-AP-10001941,2014-10-01,5
OFF-AP-10001947,2012-03-01,4
OFF-AP-10001947,2013-11-01,3
OFF-AP-10001947,2014-05-01,5
OFF-AP-10001947,2014-08-01,5
OFF-AP-10001947,2014-10-01,6
OFF-AP-10001947,2014-12-01,8
OFF-AP-10001955,2012-12-01,4
OFF-AP-10001956,2013-04-01,1
OFF-AP-10001956,2014-07-01,4
OFF-AP-10001962,2011-09-01,2
OFF-AP-10001962,2012-09-01,1
OFF-AP-10001962,2014-04-01,5
OFF-AP-10001962,2014-11-01,20
OFF-AP-10001975,2013-06-01,6
OFF-AP-10002008,2014-07-01,1
OFF-AP-10002017,2011-05-01,1
OFF-AP-10002017,2012-07-01,3
OFF-AP-10002017,2013-05-01,3
OFF-AP-10002017,2014-08-01,4
OFF-AP-10002041,2014-07-01,2
OFF-AP-10002057,2014-11-01,6
OFF-AP-10002057,2014-12-01,4
OFF-AP-10002082,2012-09-01,2
OFF-AP-10002082,2013-05-01,2
OFF-AP-10002082,2013-06-01,2
OFF-AP-10002082,2013-12-01,3
OFF-AP-10002082,2014-07-01,2
OFF-AP-10002082,2014-11-01,3
OFF-AP-10002090,2012-01-01,2
OFF-AP-10002090,2012-12-01,2
OFF-AP-10002090,2013-10-01,6
OFF-AP-10002090,2014-07-01,8
OFF-AP-10002104,2011-04-01,6
OFF-AP-10002104,2011-11-01,7
OFF-AP-10002104,2013-05-01,3
OFF-AP-10002118,2011-05-01,1
OFF-AP-10002118,2011-11-01,2
OFF-AP-10002118,2013-06-01,1
OFF-AP-10002118,2013-08-01,5
OFF-AP-10002118,2014-07-01,2
OFF-AP-10002118,2014-11-01,3
OFF-AP-10002128,2011-05-01,3
OFF-AP-10002128,2011-09-01,2
OFF-AP-10002128,2013-04-01,3
OFF-AP-10002128,2013-08-01,2
OFF-AP-10002128,2014-09-01,2
OFF-AP-10002128,2014-11-01,4
OFF-AP-10002128,2014-12-01,3
OFF-AP-10002134,2012-01-01,1
OFF-AP-10002134,2012-08-01,5
OFF-AP-10002165,2011-02-01,5
OFF-AP-10002165,2013-06-01,2
OFF-AP-10002165,2014-11-01,2
OFF-AP-10002186,2012-11-01,3
OFF-AP-10002186,2013-06-01,5
OFF-AP-10002191,2011-09-01,3
OFF-AP-10002191,2012-10-01,5
OFF-AP-10002191,2014-07-01,3
OFF-AP-10002191,2014-09-01,2
OFF-AP-10002191,2014-10-01,2
OFF-AP-10002203,2014-06-01,2
OFF-AP-10002222,2012-03-01,7
OFF-AP-10002222,2013-05-01,1
OFF-AP-10002222,2013-08-01,2
OFF-AP-10002222,2014-04-01,3
OFF-AP-10002223,2012-10-01,3
OFF-AP-10002223,2013-09-01,4
OFF-AP-10002223,2013-10-01,4
OFF-AP-10002223,2014-02-01,8
OFF-AP-10002226,2012-05-01,3
OFF-AP-10002226,2013-01-01,2
OFF-AP-10002226,2014-05-01,3
OFF-AP-10002229,2011-08-01,2
OFF-AP-10002229,2012-06-01,3
OFF-AP-10002229,2012-07-01,3
OFF-AP-10002238,2011-08-01,4
OFF-AP-10002238,2013-09-01,2
OFF-AP-10002238,2013-11-01,5
OFF-AP-10002238,2014-08-01,5
OFF-AP-10002239,2011-12-01,3
OFF-AP-10002239,2013-05-01,3
OFF-AP-10002244,2014-08-01,9
OFF-AP-10002244,2014-10-01,4
OFF-AP-10002244,2014-11-01,7
OFF-AP-10002252,2013-02-01,2
OFF-AP-10002252,2013-06-01,7
OFF-AP-10002252,2014-04-01,5
OFF-AP-10002252,2014-08-01,3
OFF-AP-10002252,2014-12-01,7
OFF-AP-10002264,2014-11-01,3
OFF-AP-10002283,2011-10-01,5
OFF-AP-10002283,2014-01-01,7
OFF-AP-10002287,2012-03-01,2
OFF-AP-10002287,2013-09-01,4
OFF-AP-10002287,2014-06-01,12
OFF-AP-10002287,2014-07-01,4
OFF-AP-10002306,2011-05-01,2
OFF-AP-10002311,2011-01-01,4
OFF-AP-10002311,2012-04-01,3
OFF-AP-10002311,2012-09-01,2
OFF-AP-10002311,2012-11-01,7
OFF-AP-10002311,2013-06-01,4
OFF-AP-10002311,2013-11-01,2
OFF-AP-10002311,2013-12-01,1
OFF-AP-10002311,2014-07-01,2
OFF-AP-10002311,2014-11-01,1
OFF-AP-10002312,2011-09-01,1
OFF-AP-10002312,2012-01-01,5
OFF-AP-10002312,2012-08-01,8
OFF-AP-10002312,2014-08-01,6
OFF-AP-10002317,2011-02-01,2
OFF-AP-10002317,2014-05-01,6
OFF-AP-10002317,2014-09-01,2
OFF-AP-10002317,2014-10-01,5
OFF-AP-10002321,2013-11-01,6
OFF-AP-10002326,2012-02-01,3
OFF-AP-10002326,2012-09-01,5
OFF-AP-10002326,2014-03-01,9
OFF-AP-10002326,2014-05-01,1
OFF-AP-10002330,2011-09-01,12
OFF-AP-10002330,2012-06-01,5
OFF-AP-10002330,2013-01-01,10
OFF-AP-10002330,2013-05-01,2
OFF-AP-10002330,2014-04-01,5
OFF-AP-10002330,2014-08-01,4
OFF-AP-10002344,2012-10-01,1
OFF-AP-10002344,2014-06-01,3
OFF-AP-10002344,2014-11-01,1
OFF-AP-10002350,2011-12-01,14
OFF-AP-10002350,2012-04-01,3
OFF-AP-10002350,2013-04-01,2
OFF-AP-10002350,2013-07-01,2
OFF-AP-10002350,2013-11-01,2
OFF-AP-10002350,2013-12-01,3
OFF-AP-10002350,2014-12-01,3
OFF-AP-10002351,2012-11-01,8
OFF-AP-10002351,2014-11-01,1
OFF-AP-10002351,2014-12-01,2
OFF-AP-10002360,2012-01-01,5
OFF-AP-10002360,2014-09-01,10
OFF-AP-10002361,2011-05-01,5
OFF-AP-10002361,2011-09-01,6
OFF-AP-10002361,2013-05-01,2
OFF-AP-10002361,2014-09-01,3
OFF-AP-10002364,2013-06-01,2
OFF-AP-10002364,2013-08-01,3
OFF-AP-10002371,2012-08-01,13
OFF-AP-10002371,2012-11-01,6
OFF-AP-10002371,2013-01-01,1
OFF-AP-10002371,2013-09-01,7
OFF-AP-10002371,2013-10-01,4
OFF-AP-10002371,2014-05-01,1
OFF-AP-10002397,2011-04-01,7
OFF-AP-10002397,2013-03-01,9
OFF-AP-10002403,2011-08-01,6
OFF-AP-10002403,2012-04-01,1
OFF-AP-10002403,2013-05-01,3
OFF-AP-10002403,2014-03-01,4
OFF-AP-10002413,2011-11-01,3
OFF-AP-10002413,2013-08-01,3
OFF-AP-10002413,2014-12-01,3
OFF-AP-10002421,2013-02-01,2
OFF-AP-10002425,2011-09-01,2
OFF-AP-10002425,2014-06-01,3
OFF-AP-10002425,2014-12-01,2
OFF-AP-10002433,2011-01-01,2
OFF-AP-10002439,2012-05-01,5
OFF-AP-10002439,2013-04-01,3
OFF-AP-10002439,2013-08-01,2
OFF-AP-10002439,2013-10-01,3
OFF-AP-10002439,2014-08-01,3
OFF-AP-10002439,2014-09-01,9
OFF-AP-10002439,2014-12-01,3
OFF-AP-10002457,2012-11-01,5
OFF-AP-10002457,2013-09-01,7
OFF-AP-10002457,2013-11-01,4
OFF-AP-10002457,2014-11-01,2
OFF-AP-10002457,2014-12-01,2
OFF-AP-10002472,2012-12-01,4
OFF-AP-10002472,2014-08-01,6
OFF-AP-10002476,2012-11-01,7
OFF-AP-10002476,2013-11-01,3
OFF-AP-10002476,2014-07-01,3
OFF-AP-10002495,2011-08-01,3
OFF-AP-10002495,2012-09-01,3
OFF-AP-10002495,2014-04-01,2
OFF-AP-10002497,2014-01-01,2
OFF-AP-10002499,2011-09-01,3
OFF-AP-10002499,2013-09-01,1
OFF-AP-10002499,2014-07-01,2
OFF-AP-10002518,2011-09-01,5
OFF-AP-10002518,2011-11-01,3
OFF-AP-10002518,2012-12-01,2
OFF-AP-10002518,2013-08-01,4
OFF-AP-10002518,2014-02-01,7
OFF-AP-10002531,2012-11-01,12
OFF-AP-10002531,2012-12-01,3
OFF-AP-10002531,2014-03-01,7
OFF-AP-10002531,2014-07-01,9
OFF-AP-10002531,2014-10-01,3
OFF-AP-10002531,2014-12-01,8
OFF-AP-10002534,2011-03-01,3
OFF-AP-10002534,2013-08-01,1
OFF-AP-10002534,2014-08-01,5
OFF-AP-10002534,2014-09-01,4
OFF-AP-10002534,2014-12-01,5
OFF-AP-10002536,2012-11-01,2
OFF-AP-10002536,2014-03-01,3
OFF-AP-10002537,2012-08-01,3
OFF-AP-10002537,2013-09-01,2
OFF-AP-10002552,2013-12-01,5
OFF-AP-10002552,2014-12-01,2
OFF-AP-10002568,2011-03-01,8
OFF-AP-10002568,2011-08-01,2
OFF-AP-10002568,2013-11-01,5
OFF-AP-10002568,2013-12-01,4
OFF-AP-10002573,2011-06-01,4
OFF-AP-10002573,2013-09-01,1
OFF-AP-10002573,2013-10-01,2
OFF-AP-10002573,2013-11-01,4
OFF-AP-10002577,2013-03-01,3
OFF-AP-10002578,2011-03-01,3
OFF-AP-10002578,2012-04-01,2
OFF-AP-10002578,2012-09-01,6
OFF-AP-10002578,2013-04-01,2
OFF-AP-10002578,2014-08-01,2
OFF-AP-10002578,2014-09-01,6
OFF-AP-10002608,2011-06-01,2
OFF-AP-10002608,2013-12-01,5
OFF-AP-10002608,2014-12-01,2
OFF-AP-10002625,2012-08-01,2
OFF-AP-10002625,2012-10-01,4
OFF-AP-10002625,2012-11-01,1
OFF-AP-10002625,2013-06-01,7
OFF-AP-10002629,2013-10-01,4
OFF-AP-10002651,2011-12-01,6
OFF-AP-10002651,2012-04-01,13
OFF-AP-10002651,2012-09-01,4
OFF-AP-10002651,2013-10-01,3
OFF-AP-10002651,2014-11-01,5
OFF-AP-10002670,2014-05-01,3
OFF-AP-10002670,2014-12-01,1
OFF-AP-10002675,2012-06-01,3
OFF-AP-10002675,2012-12-01,6
OFF-AP-10002681,2011-09-01,2
OFF-AP-10002681,2012-12-01,7
OFF-AP-10002681,2014-09-01,2
OFF-AP-10002681,2014-10-01,2
OFF-AP-10002681,2014-12-01,5
OFF-AP-10002684,2012-07-01,2
OFF-AP-10002684,2013-05-01,3
OFF-AP-10002684,2013-12-01,2
OFF-AP-10002684,2014-04-01,4
OFF-AP-10002684,2014-05-01,2
OFF-AP-10002684,2014-10-01,14
OFF-AP-10002684,2014-11-01,4
OFF-AP-10002697,2011-09-01,5
OFF-AP-10002698,2013-06-01,1
OFF-AP-10002709,2011-06-01,2
OFF-AP-10002709,2012-05-01,3
OFF-AP-10002709,2013-12-01,9
OFF-AP-10002709,2014-06-01,5
OFF-AP-10002709,2014-07-01,2
OFF-AP-10002734,2011-11-01,3
OFF-AP-10002735,2012-04-01,2
OFF-AP-10002735,2014-06-01,2
OFF-AP-10002753,2011-04-01,4
OFF-AP-10002753,2013-07-01,3
OFF-AP-10002753,2013-10-01,2
OFF-AP-10002764,2011-09-01,2
OFF-AP-10002764,2011-11-01,3
OFF-AP-10002764,2012-05-01,2
OFF-AP-10002764,2014-04-01,4
OFF-AP-10002764,2014-11-01,3
OFF-AP-10002765,2011-03-01,2
OFF-AP-10002765,2011-08-01,3
OFF-AP-10002765,2012-08-01,4
OFF-AP-10002765,2013-11-01,2
OFF-AP-10002765,2013-12-01,1
OFF-AP-10002765,2014-12-01,3
OFF-AP-10002793,2011-09-01,5
OFF-AP-10002793,2011-10-01,2
OFF-AP-10002793,2012-05-01,1
OFF-AP-10002793,2014-07-01,6
OFF-AP-10002793,2014-11-01,7
OFF-AP-10002794,2014-05-01,5
OFF-AP-10002794,2014-06-01,2
OFF-AP-10002822,2011-06-01,5
OFF-AP-10002822,2014-06-01,3
OFF-AP-10002822,2014-07-01,3
OFF-AP-10002867,2012-11-01,6
OFF-AP-10002867,2013-11-01,1
OFF-AP-10002867,2014-08-01,3
OFF-AP-10002867,2014-11-01,5
OFF-AP-10002872,2013-03-01,11
OFF-AP-10002872,2013-06-01,5
OFF-AP-10002882,2011-11-01,4
OFF-AP-10002882,2014-06-01,2
OFF-AP-10002892,2011-06-01,5
OFF-AP-10002892,2011-10-01,5
OFF-AP-10002892,2011-11-01,1
OFF-AP-10002892,2012-07-01,3
OFF-AP-10002892,2013-07-01,2
OFF-AP-10002892,2013-08-01,2
OFF-AP-10002892,2013-12-01,4
OFF-AP-10002899,2014-06-01,5
OFF-AP-10002904,2013-08-01,3
OFF-AP-10002904,2013-09-01,7
OFF-AP-10002906,2012-03-01,2
OFF-AP-10002906,2012-12-01,2
OFF-AP-10002906,2014-06-01,1
OFF-AP-10002906,2014-10-01,1
OFF-AP-10002932,2012-11-01,2
OFF-AP-10002932,2013-11-01,3
OFF-AP-10002933,2014-10-01,2
OFF-AP-10002938,2012-03-01,5
OFF-AP-10002938,2012-05-01,3
OFF-AP-10002938,2014-04-01,2
OFF-AP-10002938,2014-11-01,2
OFF-AP-10002941,2012-04-01,4
OFF-AP-10002941,2014-08-01,5
OFF-AP-10002945,2011-06-01,5
OFF-AP-10002945,2011-09-01,2
OFF-AP-10002945,2012-03-01,4
OFF-AP-10002945,2013-03-01,3
OFF-AP-10002945,2013-12-01,10
OFF-AP-10002945,2014-01-01,8
OFF-AP-10002945,2014-06-01,8
OFF-AP-10002960,2014-08-01,5
OFF-AP-10002963,2012-10-01,5
OFF-AP-10002963,2013-09-01,2
OFF-AP-10002963,2014-07-01,8
OFF-AP-10002963,2014-08-01,8
OFF-AP-10002998,2011-12-01,2
OFF-AP-10002998,2013-04-01,7
OFF-AP-10002998,2013-07-01,7
OFF-AP-10002998,2013-09-01,5
OFF-AP-10002998,2013-11-01,8
OFF-AP-10002998,2014-06-01,4
OFF-AP-10003007,2011-12-01,4
OFF-AP-10003007,2012-09-01,3
OFF-AP-10003021,2013-06-01,1
OFF-AP-10003032,2011-12-01,2
OFF-AP-10003032,2012-11-01,6
OFF-AP-10003032,2013-09-01,4
OFF-AP-10003032,2014-08-01,12
OFF-AP-10003032,2014-12-01,3
OFF-AP-10003040,2012-12-01,4
OFF-AP-10003040,2014-04-01,5
OFF-AP-10003040,2014-07-01,5
OFF-AP-10003040,2014-08-01,6
OFF-AP-10003040,2014-11-01,5
OFF-AP-10003043,2011-09-01,2
OFF-AP-10003043,2012-09-01,2
OFF-AP-10003043,2013-07-01,2
OFF-AP-10003043,2014-08-01,2
OFF-AP-10003043,2014-10-01,10
OFF-AP-10003057,2012-11-01,3
OFF-AP-10003057,2013-10-01,7
OFF-AP-10003057,2013-11-01,4
OFF-AP-10003079,2011-07-01,1
OFF-AP-10003079,2013-12-01,4
OFF-AP-10003099,2012-11-01,4
OFF-AP-10003135,2014-08-01,3
OFF-AP-10003135,2014-09-01,4
OFF-AP-10003135,2014-11-01,5
OFF-AP-10003177,2011-05-01,2
OFF-AP-10003177,2013-09-01,5
OFF-AP-10003177,2014-11-01,4
OFF-AP-10003182,2011-11-01,6
OFF-AP-10003182,2012-11-01,4
OFF-AP-10003184,2012-07-01,2
OFF-AP-10003184,2013-01-01,2
OFF-AP-10003184,2014-08-01,3
OFF-AP-10003210,2014-04-01,2
OFF-AP-10003217,2011-09-01,6
OFF-AP-10003217,2013-05-01,4
OFF-AP-10003217,2014-12-01,2
OFF-AP-10003221,2012-07-01,3
OFF-AP-10003221,2013-04-01,3
OFF-AP-10003221,2014-01-01,4
OFF-AP-10003236,2011-10-01,1
OFF-AP-10003240,2014-08-01,3
OFF-AP-10003259,2013-02-01,4
OFF-AP-10003259,2013-06-01,4
OFF-AP-10003259,2014-02-01,1
OFF-AP-10003266,2012-05-01,2
OFF-AP-10003266,2012-11-01,3
OFF-AP-10003266,2013-07-01,2
OFF-AP-10003266,2014-12-01,5
OFF-AP-10003275,2011-02-01,2
OFF-AP-10003275,2012-05-01,2
OFF-AP-10003275,2012-06-01,14
OFF-AP-10003275,2013-02-01,2
OFF-AP-10003275,2013-08-01,6
OFF-AP-10003275,2014-10-01,8
OFF-AP-10003278,2011-12-01,1
OFF-AP-10003278,2013-04-01,3
OFF-AP-10003278,2014-07-01,3
OFF-AP-10003278,2014-09-01,3
OFF-AP-10003281,2011-07-01,2
OFF-AP-10003281,2011-09-01,3
OFF-AP-10003281,2011-12-01,5
OFF-AP-10003281,2012-12-01,3
OFF-AP-10003281,2014-09-01,2
OFF-AP-10003287,2011-08-01,3
OFF-AP-10003287,2011-12-01,4
OFF-AP-10003287,2012-03-01,5
OFF-AP-10003287,2012-10-01,5
OFF-AP-10003287,2013-08-01,3
OFF-AP-10003287,2014-02-01,7
OFF-AP-10003287,2014-08-01,8
OFF-AP-10003298,2011-08-01,4
OFF-AP-10003298,2012-01-01,6
OFF-AP-10003298,2014-06-01,2
OFF-AP-10003304,2014-11-01,4
OFF-AP-10003308,2011-04-01,3
OFF-AP-10003308,2012-09-01,6
OFF-AP-10003318,2013-09-01,1
OFF-AP-10003334,2012-10-01,6
OFF-AP-10003334,2013-12-01,2
OFF-AP-10003334,2014-02-01,3
OFF-AP-10003354,2014-01-01,2
OFF-AP-10003363,2013-01-01,4
OFF-AP-10003363,2013-05-01,2
OFF-AP-10003363,2013-09-01,4
OFF-AP-10003380,2013-08-01,3
OFF-AP-10003382,2011-09-01,2
OFF-AP-10003382,2014-09-01,2
OFF-AP-10003400,2011-06-01,3
OFF-AP-10003400,2014-12-01,2
OFF-AP-10003431,2014-04-01,3
OFF-AP-10003442,2014-11-01,4
OFF-AP-10003473,2011-06-01,3
OFF-AP-10003473,2012-09-01,2
OFF-AP-10003473,2014-12-01,6
OFF-AP-10003477,2014-12-01,1
OFF-AP-10003491,2011-02-01,4
OFF-AP-10003497,2013-08-01,4
